InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total,Hour,Cluster,PCA1,PCA2
INV101435,2023-03-01 19:00:00,Branch B,Pizza,Food,7,5.34,Mobile Money,37.38,19,2,-0.2947503812695633,-0.9803497352474849
INV101436,2023-03-01 20:00:00,Branch D,Hotdog,Food,8,12.93,Card,103.44,20,1,2.1885650906990755,0.31437780265919785
INV101437,2023-03-01 21:00:00,Branch D,Wrap,Food,2,6.22,Mobile Money,12.44,21,0,-1.6366379115435392,0.3271376194198812
INV101438,2023-03-01 22:00:00,Branch C,Fries,Food,7,5.69,Card,39.83,22,2,-0.2011747332123964,-0.9101851208101237
INV101439,2023-03-01 23:00:00,Branch C,Pasta,Food,7,9.96,Cash,69.72,23,1,0.9404481730850398,-0.05417682467431719
INV101440,2023-03-02 00:00:00,Branch A,Juice,Food,4,13.4,Cash,53.6,0,0,0.46885052461240806,1.3160997010772422
INV101441,2023-03-02 01:00:00,Branch A,Chicken,Food,3,14.66,Card,43.98,1,0,0.23782603387937126,1.7960498775895546
INV101442,2023-03-02 02:00:00,Branch D,Salad,Food,7,2.13,Mobile Money,14.91,2,2,-1.1529727534510084,-1.623859484801569
INV101443,2023-03-02 03:00:00,Branch C,Pizza,Food,1,11.97,Card,11.97,3,0,-1.1275233748310607,1.7092832930689288
INV101444,2023-03-02 04:00:00,Branch A,Pasta,Food,1,10.15,Mobile Money,10.15,4,0,-1.3885104967333837,1.3434060088818995
INV101445,2023-03-02 05:00:00,Branch A,Pizza,Food,6,5.41,Mobile Money,32.46,5,2,-0.5747334113517171,-0.740177873933844
INV101446,2023-03-02 06:00:00,Branch A,Burger,Food,5,7.53,Mobile Money,37.65,6,0,-0.3942285331703337,-0.08864529785356526
INV101447,2023-03-02 07:00:00,Branch B,Fries,Food,3,12.29,Cash,36.87,7,0,-0.19995880943080016,1.3200485890597817
INV101448,2023-03-02 08:00:00,Branch C,Salad,Food,9,7.86,Mobile Money,70.74,8,1,1.0776241769474573,-0.9279006589065433
INV101449,2023-03-02 09:00:00,Branch A,Hotdog,Food,4,3.82,Card,15.28,9,0,-1.4986827477612403,-0.6070939295060886
INV101450,2023-03-02 10:00:00,Branch C,Soda,Food,6,11.77,Cash,70.62,10,1,0.9942727478087126,0.5354082222924884
INV101451,2023-03-02 11:00:00,Branch D,Pasta,Food,9,6.92,Card,62.28,11,2,0.7874660860636582,-1.1161669399218326
INV101452,2023-03-02 12:00:00,Branch B,Salad,Food,7,3.94,Cash,27.58,12,2,-0.669052973498231,-1.2610081929969297
INV101453,2023-03-02 13:00:00,Branch A,Hotdog,Food,9,13.24,Mobile Money,119.16,13,1,2.738316229027074,0.14962337498947292
INV101454,2023-03-02 14:00:00,Branch C,Wrap,Food,9,10.3,Cash,92.7,14,1,1.8308004979649788,-0.439209461377495
INV101455,2023-03-02 15:00:00,Branch B,Fries,Food,4,7.25,Mobile Money,29.0,15,0,-0.7942318997193183,0.08148166056706618
INV101456,2023-03-02 16:00:00,Branch C,Fries,Food,4,2.53,Card,10.12,16,2,-1.76362198798692,-0.8660625916618818
INV101457,2023-03-02 17:00:00,Branch D,Pasta,Food,6,7.64,Card,45.84,17,2,-0.02459445931905078,-0.2929204848481961
INV101458,2023-03-02 18:00:00,Branch D,Soda,Food,8,13.96,Cash,111.68,18,1,2.485224565186247,0.5207659090486583
INV101459,2023-03-02 19:00:00,Branch C,Fries,Food,4,2.42,Cash,9.68,19,2,-1.7862137061456984,-0.8881451907604376
INV101460,2023-03-02 20:00:00,Branch D,Chicken,Food,10,10.55,Cash,105.5,20,1,2.3128603145759095,-0.6157582970549913
INV101461,2023-03-02 21:00:00,Branch A,Salad,Food,1,12.71,Card,12.71,21,0,-1.0214077318597865,1.858046584441677
INV101462,2023-03-02 22:00:00,Branch D,Hotdog,Food,8,9.39,Card,75.12,22,1,1.1689781589664683,-0.39495607755312145
INV101463,2023-03-02 23:00:00,Branch B,Fries,Food,6,7.21,Cash,43.26,23,2,-0.13067506441952015,-0.3791629410395991
INV101464,2023-03-03 00:00:00,Branch C,Fries,Food,2,13.15,Mobile Money,26.3,0,0,-0.49970605922636346,1.7196376141950929
INV101465,2023-03-03 01:00:00,Branch D,Wrap,Food,3,2.07,Mobile Money,6.21,1,0,-2.087790496616434,-0.7325814399588993
INV101466,2023-03-03 02:00:00,Branch D,Pizza,Food,1,7.7,Mobile Money,7.7,2,0,-1.7398393146788185,0.8508788955532063
INV101467,2023-03-03 03:00:00,Branch D,Soda,Food,9,8.81,Cash,79.29,3,1,1.3708690560321481,-0.7376315451144958
INV101468,2023-03-03 04:00:00,Branch C,Pasta,Food,9,4.78,Mobile Money,43.02,4,2,0.12689341107288138,-1.5447731541481287
INV101469,2023-03-03 05:00:00,Branch A,Fries,Food,7,5.67,Cash,39.69,5,2,-0.2065219131013775,-0.9141945273494017
INV101470,2023-03-03 06:00:00,Branch D,Chicken,Food,9,7.54,Cash,67.86,6,2,0.9788469545189299,-0.9919913077628119
INV101471,2023-03-03 07:00:00,Branch C,Chicken,Food,10,10.2,Mobile Money,102.0,7,1,2.19759175805769,-0.6858247106161268
INV101472,2023-03-03 08:00:00,Branch A,Juice,Food,10,2.39,Cash,23.9,8,2,-0.37454374596314594,-2.2493066817945984
INV101473,2023-03-03 09:00:00,Branch B,Pizza,Food,9,4.71,Cash,42.39,9,2,0.10528589366664087,-1.5587929835854377
INV101474,2023-03-03 10:00:00,Branch D,Chicken,Food,3,13.24,Cash,39.72,10,0,-0.02447543342039378,1.510850793322771
INV101475,2023-03-03 11:00:00,Branch B,Pasta,Food,2,6.41,Cash,12.82,11,0,-1.6054666197772673,0.36531582995484374
INV101476,2023-03-03 12:00:00,Branch A,Chicken,Food,4,4.79,Card,19.16,12,0,-1.2994648694520088,-0.41236555563700417
INV101477,2023-03-03 13:00:00,Branch A,Hotdog,Food,3,7.93,Cash,23.79,13,0,-1.0053351456469803,0.44436689370543253
INV101478,2023-03-03 14:00:00,Branch A,Juice,Food,6,9.17,Mobile Money,55.02,14,2,0.35285513557331677,0.013942208111912236
INV101479,2023-03-03 15:00:00,Branch C,Chicken,Food,10,5.35,Cash,53.5,15,2,0.6002989034480799,-1.6567450128204277
INV101480,2023-03-03 16:00:00,Branch C,Juice,Food,3,12.64,Mobile Money,37.92,16,0,-0.13530703932170288,1.390344137998778
INV101481,2023-03-03 17:00:00,Branch C,Fries,Food,4,14.22,Card,56.88,17,1,0.6372615145233049,1.4807154398119324
INV101482,2023-03-03 18:00:00,Branch D,Pasta,Food,4,12.77,Cash,51.08,18,0,0.33946159333940185,1.189626633512785
INV101483,2023-03-03 19:00:00,Branch D,Pizza,Food,2,4.33,Cash,8.66,19,0,-1.946710234902769,-0.052635106427903776
INV101484,2023-03-03 20:00:00,Branch D,Fries,Food,10,6.8,Mobile Money,68.0,20,2,1.0778400661664171,-1.3664698709242964
INV101485,2023-03-03 21:00:00,Branch D,Wrap,Food,2,7.68,Mobile Money,15.36,21,0,-1.3971111432342929,0.6205070266885405
INV101486,2023-03-03 22:00:00,Branch B,Hotdog,Food,2,13.85,Cash,27.7,22,0,-0.3848644579822045,1.860294179323902
INV101487,2023-03-03 23:00:00,Branch C,Wrap,Food,7,8.7,Cash,60.9,23,1,0.6035758400792387,-0.3067694366488178
INV101488,2023-03-04 00:00:00,Branch D,Fries,Food,3,4.07,Card,12.21,0,0,-1.718351810278736,-0.3308925888789225
INV101489,2023-03-04 01:00:00,Branch D,Juice,Food,2,14.28,Card,28.56,1,0,-0.314318902932221,1.9466974979030278
INV101490,2023-03-04 02:00:00,Branch B,Fries,Food,9,3.19,Mobile Money,28.71,2,2,-0.36390591286886426,-1.8632235656527136
INV101491,2023-03-04 03:00:00,Branch D,Salad,Food,9,12.38,Card,111.42,3,1,2.4728524437504067,-0.022620243811748948
INV101492,2023-03-04 04:00:00,Branch C,Pizza,Food,4,12.84,Mobile Money,51.36,4,0,0.35383814125862467,1.2036791965755023
INV101493,2023-03-04 05:00:00,Branch C,Pizza,Food,8,10.99,Card,87.92,5,1,1.6298084105970252,-0.07435319384133875
INV101494,2023-03-04 06:00:00,Branch C,Pizza,Food,2,4.2,Cash,8.4,6,0,-1.9680379608481127,-0.0787570399518255
INV101495,2023-03-04 07:00:00,Branch C,Pasta,Food,6,7.35,Mobile Money,44.1,7,2,-0.09613719299146037,-0.3510840018144912
INV101496,2023-03-04 08:00:00,Branch C,Fries,Food,7,8.84,Cash,61.88,8,1,0.6410060993021057,-0.2787035908738732
INV101497,2023-03-04 09:00:00,Branch C,Soda,Food,6,3.8,Mobile Money,22.8,9,2,-0.9719189327744046,-1.0630856750225854
INV101498,2023-03-04 10:00:00,Branch B,Hotdog,Food,2,7.09,Cash,14.18,10,0,-1.4939062071400844,0.5019536360799728
INV101499,2023-03-04 11:00:00,Branch D,Soda,Food,9,11.22,Mobile Money,100.98,11,1,2.114785012446995,-0.25494884591572275
INV101500,2023-03-04 12:00:00,Branch A,Fries,Food,1,12.69,Mobile Money,12.69,12,0,-1.0242757222103616,1.854025954945116
INV101501,2023-03-04 13:00:00,Branch A,Salad,Food,6,3.3,Cash,19.8,13,2,-1.0952684735889038,-1.1633676008265426
INV101502,2023-03-04 14:00:00,Branch A,Wrap,Food,9,4.27,Mobile Money,38.43,14,2,-0.03053278717258432,-1.6469176257628069
INV101503,2023-03-04 15:00:00,Branch C,Hotdog,Food,2,8.68,Mobile Money,17.36,15,0,-1.233051712885494,0.8214449768725538
INV101504,2023-03-04 16:00:00,Branch B,Burger,Food,4,9.13,Mobile Money,36.52,16,0,-0.4081188984601888,0.4588933542514778
INV101505,2023-03-04 17:00:00,Branch C,Salad,Food,8,14.98,Card,119.84,17,1,2.779003850600727,0.7251502474149198
INV101506,2023-03-04 18:00:00,Branch A,Hotdog,Food,8,14.2,Mobile Money,113.6,18,1,2.55434910293083,0.5688563416054255
INV101507,2023-03-04 19:00:00,Branch C,Hotdog,Food,4,10.06,Cash,40.24,19,0,-0.21711619039051316,0.645591692084724
INV101508,2023-03-04 20:00:00,Branch D,Wrap,Food,8,14.14,Cash,113.12,20,1,2.5370679684946844,0.5568337334662338
INV101509,2023-03-04 21:00:00,Branch D,Wrap,Food,6,3.67,Card,22.02,21,2,-1.0039898133861744,-1.0891589757316145
INV101510,2023-03-04 22:00:00,Branch A,Salad,Food,2,6.47,Card,12.94,22,0,-1.5956230539563394,0.37737210696588447
INV101511,2023-03-04 23:00:00,Branch B,Fries,Food,1,12.7,Card,12.7,23,0,-1.0228417270350743,1.856036269693396
INV101512,2023-03-05 00:00:00,Branch B,Hotdog,Food,3,10.21,Mobile Money,30.63,0,0,-0.5841750432220052,0.9022921839366064
INV101513,2023-03-05 01:00:00,Branch B,Juice,Food,5,9.43,Card,47.15,1,0,0.03524588756666838,0.2926037170251183
INV101514,2023-03-05 02:00:00,Branch C,Pasta,Food,10,10.59,Mobile Money,105.9,2,1,2.3260338638922775,-0.607750706933719
INV101515,2023-03-05 03:00:00,Branch B,Fries,Food,8,9.1,Card,72.8,3,1,1.0854526758584293,-0.4530653502258823
INV101516,2023-03-05 04:00:00,Branch B,Pasta,Food,3,9.37,Card,28.11,4,0,-0.7393392914838383,0.7335828664830157
INV101517,2023-03-05 05:00:00,Branch D,Wrap,Food,8,14.49,Mobile Money,115.92,5,1,2.6378745860388686,0.6269656142781861
INV101518,2023-03-05 06:00:00,Branch A,Fries,Food,1,14.92,Card,14.92,6,0,-0.7044947981212515,2.302326143811641
INV101519,2023-03-05 07:00:00,Branch B,Pizza,Food,10,13.44,Mobile Money,134.4,7,1,3.264649252683492,-0.03720991079304738
INV101520,2023-03-05 08:00:00,Branch A,Burger,Food,7,4.71,Card,32.97,8,2,-0.46318654777246376,-1.1066460412347354
INV101521,2023-03-05 09:00:00,Branch A,Chicken,Food,10,12.55,Card,125.5,9,1,2.9715377803943053,-0.21537879099136215
INV101522,2023-03-05 10:00:00,Branch C,Fries,Food,3,4.19,Mobile Money,12.57,10,0,-1.6961854890984742,-0.306791257814124
INV101523,2023-03-05 11:00:00,Branch D,Juice,Food,9,2.18,Mobile Money,19.62,11,2,-0.6756715211589038,-2.0655096761053113
INV101524,2023-03-05 12:00:00,Branch C,Salad,Food,6,6.1,Card,36.6,12,2,-0.4045110450277083,-0.6017888163243834
INV101525,2023-03-05 13:00:00,Branch B,Soda,Food,1,10.98,Mobile Money,10.98,13,0,-1.269488897184522,1.5102621329891708
INV101526,2023-03-05 14:00:00,Branch A,Salad,Food,8,6.99,Card,55.92,14,2,0.4777327815206325,-0.8758604031207957
INV101527,2023-03-05 15:00:00,Branch D,Juice,Food,5,3.44,Card,17.2,15,2,-1.318728733598933,-0.9093339667239949
INV101528,2023-03-05 16:00:00,Branch C,Salad,Food,1,10.68,Card,10.68,16,0,-1.3125087524431467,1.4499526905407594
INV101529,2023-03-05 17:00:00,Branch A,Hotdog,Food,10,10.6,Cash,106.0,17,1,2.329327251221369,-0.6057488094034008
INV101530,2023-03-05 18:00:00,Branch A,Fries,Food,2,13.3,Mobile Money,26.6,18,0,-0.4750971446740436,1.7497783067226949
INV101531,2023-03-05 19:00:00,Branch A,Hotdog,Food,2,11.85,Card,23.7,19,0,-0.712983318679802,1.4584182789558755
INV101532,2023-03-05 20:00:00,Branch A,Pizza,Food,4,2.83,Cash,11.32,20,2,-1.70200821119025,-0.8058373213930926
INV101533,2023-03-05 21:00:00,Branch D,Hotdog,Food,7,6.93,Card,48.51,21,2,0.13035041990442334,-0.6616019153749013
INV101534,2023-03-05 22:00:00,Branch D,Soda,Food,10,6.34,Card,63.4,22,2,0.9263442490281859,-1.458557157318931
INV101535,2023-03-05 23:00:00,Branch A,Fries,Food,2,11.92,Mobile Money,23.84,23,0,-0.7014991585553861,1.4724839354687564
INV101536,2023-03-06 00:00:00,Branch D,Salad,Food,8,3.76,Card,30.08,0,2,-0.45256828895855467,-1.5230774746139575
INV101537,2023-03-06 01:00:00,Branch B,Juice,Food,10,5.3,Card,53.0,1,2,0.5838319668026201,-1.6667545004720181
INV101538,2023-03-06 02:00:00,Branch D,Soda,Food,4,10.16,Card,40.64,2,0,-0.19657826479162335,0.6656667821743203
INV101539,2023-03-06 03:00:00,Branch B,Hotdog,Food,9,13.18,Mobile Money,118.62,3,1,2.7197954998217253,0.13760637832892242
INV101540,2023-03-06 04:00:00,Branch A,Soda,Food,8,9.53,Cash,76.24,4,1,1.2093008059841417,-0.36690332522834074
INV101541,2023-03-06 05:00:00,Branch A,Wrap,Food,4,12.37,Cash,49.48,5,0,0.2573098909438423,1.1093262731543996
INV101542,2023-03-06 06:00:00,Branch A,Pasta,Food,1,6.71,Mobile Money,6.71,6,0,-1.8818048370322797,0.6518577354734485
INV101543,2023-03-06 07:00:00,Branch B,Chicken,Food,6,5.29,Mobile Money,31.74,7,2,-0.604337301147197,-0.7642455361267938
INV101544,2023-03-06 08:00:00,Branch C,Burger,Food,4,7.07,Cash,28.28,8,0,-0.8312001657973199,0.045346498405792864
INV101545,2023-03-06 09:00:00,Branch A,Hotdog,Food,6,13.88,Cash,83.28,9,1,1.5148078100458993,0.9585979491851871
INV101546,2023-03-06 10:00:00,Branch A,Burger,Food,4,8.15,Mobile Money,32.6,10,0,-0.6093905693293095,0.2621574713734335
INV101547,2023-03-06 11:00:00,Branch D,Salad,Food,1,7.26,Cash,7.26,11,0,-1.802935102391468,0.7624250466288695
INV101548,2023-03-06 12:00:00,Branch C,Soda,Food,1,9.14,Mobile Money,9.14,12,0,-1.53334400943742,1.140364219305581
INV101549,2023-03-06 13:00:00,Branch A,Chicken,Food,10,6.28,Cash,62.8,13,2,0.9065839250536339,-1.47056854250084
INV101550,2023-03-06 14:00:00,Branch C,Pizza,Food,10,10.2,Mobile Money,102.0,14,1,2.19759175805769,-0.6858247106161268
INV101551,2023-03-06 15:00:00,Branch D,Chicken,Food,4,7.41,Cash,29.64,15,0,-0.7613712187610945,0.1136018047104204
INV101552,2023-03-06 16:00:00,Branch A,Burger,Food,7,13.79,Mobile Money,96.53,16,1,1.9644331218248943,0.7136245275973777
INV101553,2023-03-06 17:00:00,Branch B,Soda,Food,10,11.75,Cash,117.5,17,1,2.708066794066947,-0.375530593416814
INV101554,2023-03-06 18:00:00,Branch C,Wrap,Food,5,4.51,Card,22.55,18,2,-1.076866822973358,-0.6946305741344203
INV101555,2023-03-06 19:00:00,Branch A,Pizza,Food,10,8.58,Mobile Money,85.8,19,1,1.6640630107447894,-1.0101321105276664
INV101556,2023-03-06 20:00:00,Branch A,Pizza,Food,9,5.4,Card,48.6,20,2,0.3182742795281531,-1.4205975219891085
INV101557,2023-03-06 21:00:00,Branch A,Soda,Food,5,9.22,Cash,46.1,21,0,-0.012222337883210624,0.25046566801221126
INV101558,2023-03-06 22:00:00,Branch D,Juice,Food,7,13.09,Cash,91.63,22,1,1.7772818257105607,0.5732952987226555
INV101559,2023-03-06 23:00:00,Branch A,Hotdog,Food,8,4.08,Cash,32.64,23,2,-0.36040223863244325,-1.4589568978716008
INV101560,2023-03-07 00:00:00,Branch D,Soda,Food,4,4.79,Mobile Money,19.16,0,0,-1.2994648694520088,-0.41236555563700417
INV101561,2023-03-07 01:00:00,Branch D,Pizza,Food,6,14.15,Card,84.9,1,1,1.5814165620857288,1.0127501891193236
INV101562,2023-03-07 02:00:00,Branch C,Chicken,Food,10,12.07,Mobile Money,120.7,2,1,2.8134551885978905,-0.3114698724466333
INV101563,2023-03-07 03:00:00,Branch C,Hotdog,Food,10,4.0,Card,40.0,3,2,0.15569161402066267,-1.9270011794133772
INV101564,2023-03-07 04:00:00,Branch C,Soda,Food,5,6.33,Cash,31.65,4,2,-0.6654755357410719,-0.3294341493558918
INV101565,2023-03-07 05:00:00,Branch D,Wrap,Food,4,12.41,Mobile Money,49.64,5,0,0.2655250611833984,1.117356309190238
INV101566,2023-03-07 06:00:00,Branch D,Salad,Food,3,5.97,Card,17.91,6,0,-1.3673850582579237,0.05071181964705531
INV101567,2023-03-07 07:00:00,Branch B,Burger,Food,3,2.46,Card,7.38,7,0,-2.0157499527805824,-0.654252113998304
INV101568,2023-03-07 08:00:00,Branch D,Pasta,Food,9,5.72,Cash,51.48,8,2,0.41705150195668034,-1.3565068731328398
INV101569,2023-03-07 09:00:00,Branch A,Pasta,Food,5,14.36,Cash,71.8,9,1,1.1496189897947844,1.2818445819471764
INV101570,2023-03-07 10:00:00,Branch D,Chicken,Food,6,12.03,Card,72.18,10,1,1.058414509032252,0.587554823710546
INV101571,2023-03-07 11:00:00,Branch A,Wrap,Food,6,5.67,Card,34.02,11,2,-0.5105916501281775,-0.6880312725157864
INV101572,2023-03-07 12:00:00,Branch A,Soda,Food,5,14.29,Card,71.45,12,1,1.133796247978158,1.2677985656095405
INV101573,2023-03-07 13:00:00,Branch C,Fries,Food,5,9.27,Card,46.35,13,0,-0.0009203794427633256,0.260498536824808
INV101574,2023-03-07 14:00:00,Branch A,Soda,Food,8,4.12,Cash,32.96,14,2,-0.34888148234167926,-1.4509418257788065
INV101575,2023-03-07 15:00:00,Branch D,Pasta,Food,5,4.9,Cash,24.5,15,2,-0.9887115471378681,-0.6163741973961642
INV101576,2023-03-07 16:00:00,Branch B,Soda,Food,8,10.8,Card,86.4,16,1,1.5750848182158965,-0.11242478628211285
INV101577,2023-03-07 17:00:00,Branch A,Chicken,Food,1,7.39,Cash,7.39,17,0,-1.7842931651127307,0.7885591383565144
INV101578,2023-03-07 18:00:00,Branch C,Fries,Food,5,3.68,Card,18.4,18,2,-1.2644793330847854,-0.8611761964235294
INV101579,2023-03-07 19:00:00,Branch B,Soda,Food,2,2.53,Cash,5.06,19,0,-2.242017209530607,-0.4143234167591277
INV101580,2023-03-07 20:00:00,Branch A,Chicken,Food,3,5.29,Cash,15.87,20,0,-1.4929942116127408,-0.0858623897201368
INV101581,2023-03-07 21:00:00,Branch A,Burger,Food,9,13.83,Cash,124.47,21,1,2.9204367328796716,0.2677905088182181
INV101582,2023-03-07 22:00:00,Branch A,Hotdog,Food,3,13.58,Cash,40.74,22,0,0.03832914325701483,1.579137898006367
INV101583,2023-03-07 23:00:00,Branch B,Soda,Food,5,14.16,Card,70.8,23,1,1.1044111560329948,1.2417131066967888
INV101584,2023-03-08 00:00:00,Branch B,Burger,Food,1,9.91,Cash,9.91,0,0,-1.4229263809402835,1.2951584549231703
INV101585,2023-03-08 01:00:00,Branch B,Chicken,Food,1,13.93,Cash,13.93,1,0,-0.846460320474713,2.1033049837318836
INV101586,2023-03-08 02:00:00,Branch A,Salad,Food,5,7.96,Card,39.8,2,0,-0.2970316905824859,-0.002362626065231634
INV101587,2023-03-08 03:00:00,Branch D,Salad,Food,6,12.1,Mobile Money,72.6,3,1,1.0756834447462817,0.6015942933231
INV101588,2023-03-08 04:00:00,Branch D,Hotdog,Food,3,2.08,Mobile Money,6.24,4,0,-2.085943303184745,-0.7305729957034993
INV101589,2023-03-08 05:00:00,Branch A,Salad,Food,8,5.4,Cash,43.2,5,2,0.019782718962766437,-1.19445951880938
INV101590,2023-03-08 06:00:00,Branch B,Hotdog,Food,9,12.75,Card,114.75,6,1,2.5870636071833912,0.051484568928311485
INV101591,2023-03-08 07:00:00,Branch A,Fries,Food,4,11.4,Cash,45.6,7,0,0.05809201263461091,0.9145978992853151
INV101592,2023-03-08 08:00:00,Branch D,Soda,Food,3,3.68,Card,11.04,8,0,-1.7903923541145872,-0.40922191483951803
INV101593,2023-03-08 09:00:00,Branch A,Burger,Food,3,7.92,Mobile Money,23.76,9,0,-1.0071823390786687,0.4423584494500327
INV101594,2023-03-08 10:00:00,Branch B,Hotdog,Food,2,4.88,Card,9.76,10,0,-1.8564775482109295,0.057880766173303504
INV101595,2023-03-08 11:00:00,Branch A,Wrap,Food,6,2.44,Mobile Money,14.64,11,2,-1.3074296837898425,-1.3358525132093486
INV101596,2023-03-08 12:00:00,Branch D,Juice,Food,9,4.02,Cash,36.18,12,2,-0.1077024921948713,-1.696988445181767
INV101597,2023-03-08 13:00:00,Branch B,Soda,Food,4,9.07,Cash,36.28,13,0,-0.4204416538195228,0.4468483001977199
INV101598,2023-03-08 14:00:00,Branch B,Juice,Food,7,12.78,Cash,89.46,14,1,1.6944005374313558,0.5111494973638498
INV101599,2023-03-08 15:00:00,Branch C,Pasta,Food,8,5.75,Card,46.0,15,2,0.12058933650695067,-1.1243276379974276
INV101600,2023-03-08 16:00:00,Branch D,Soda,Food,7,9.35,Mobile Money,65.45,16,1,0.7773591864711203,-0.17646372412228975
INV101601,2023-03-08 17:00:00,Branch C,Pasta,Food,5,5.59,Card,27.95,17,2,-0.8327445206596937,-0.47792060778232637
INV101602,2023-03-08 18:00:00,Branch B,Pasta,Food,6,14.92,Mobile Money,89.52,18,1,1.7713748549400574,1.1671843548574172
INV101603,2023-03-08 19:00:00,Branch D,Wrap,Food,6,4.92,Cash,29.52,19,2,-0.6956159613499264,-0.8384541612217219
INV101604,2023-03-08 20:00:00,Branch B,Soda,Food,4,10.73,Cash,42.92,20,0,-0.07951208887795116,0.7800947956850196
INV101605,2023-03-08 21:00:00,Branch D,Fries,Food,4,13.87,Mobile Money,55.48,21,1,0.5653787749271901,1.4104526244983449
INV101606,2023-03-08 22:00:00,Branch D,Soda,Food,1,7.16,Cash,7.16,22,0,-1.817275054144343,0.7423218991460656
INV101607,2023-03-08 23:00:00,Branch A,Wrap,Food,10,13.94,Cash,139.4,23,1,3.4293186191380904,0.06288496572285997
INV101608,2023-03-09 00:00:00,Branch D,Burger,Food,7,4.07,Cash,28.49,0,2,-0.6342963042198545,-1.234947050491624
INV101609,2023-03-09 01:00:00,Branch A,Fries,Food,9,4.15,Cash,37.35,1,2,-0.067574245583282,-1.6709516190839078
INV101610,2023-03-09 02:00:00,Branch D,Fries,Food,8,3.35,Card,26.8,2,2,-0.570656040938885,-1.6052319635651018
INV101611,2023-03-09 03:00:00,Branch D,Salad,Food,10,12.03,Card,120.3,3,1,2.8002816392815224,-0.31947746256790605
INV101612,2023-03-09 04:00:00,Branch D,Juice,Food,7,11.86,Cash,83.02,4,1,1.4484302625382313,0.32671679655707175
INV101613,2023-03-09 05:00:00,Branch B,Wrap,Food,7,5.38,Cash,37.66,5,2,-0.2840560214916015,-0.9723309221689294
INV101614,2023-03-09 06:00:00,Branch A,Soda,Food,1,2.98,Mobile Money,2.98,6,0,-2.416685037414513,-0.09798966563513334
INV101615,2023-03-09 07:00:00,Branch C,Pasta,Food,7,9.9,Card,69.3,7,1,0.9244066334180968,-0.06620504429215067
INV101616,2023-03-09 08:00:00,Branch B,Salad,Food,10,7.13,Cash,71.3,8,2,1.1865218480264523,-1.3004072524237975
INV101617,2023-03-09 09:00:00,Branch C,Chicken,Food,10,2.4,Card,24.0,9,2,-0.3712503586340541,-2.2473047842642804
INV101618,2023-03-09 10:00:00,Branch D,Pasta,Food,1,2.32,Cash,2.32,10,0,-2.5113287189834876,-0.23067043902163853
INV101619,2023-03-09 11:00:00,Branch D,Salad,Food,8,8.13,Cash,65.04,11,2,0.8060743358074046,-0.6474308484761503
