InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total
INV101297,2023-02-24 01:00,Branch A,Chicken,Food,9,13.62,Card,122.58
INV101298,2023-02-24 02:00,Branch D,Soda,Food,1,5.08,Card,5.08
INV101299,2023-02-24 03:00,Branch D,Wrap,Food,6,8.63,Cash,51.78
INV101300,2023-02-24 04:00,Branch A,Wrap,Food,8,3.97,Mobile Money,31.76
INV101301,2023-02-24 05:00,Branch A,Burger,Food,4,10.2,Cash,40.8
INV101302,2023-02-24 06:00,Branch C,Pasta,Food,9,3.36,Card,30.24
INV101303,2023-02-24 07:00,Branch D,Chicken,Food,5,3.24,Cash,16.2
INV101304,2023-02-24 08:00,Branch C,Juice,Food,1,5.11,Card,5.11
INV101305,2023-02-24 09:00,Branch A,Pasta,Food,3,14.97,Mobile Money,44.91
INV101306,2023-02-24 10:00,Branch C,Fries,Food,4,3.46,Mobile Money,13.84
INV101307,2023-02-24 11:00,Branch C,Pizza,Food,4,6.43,Mobile Money,25.72
INV101308,2023-02-24 12:00,Branch A,Chicken,Food,3,10.16,Mobile Money,30.48
INV101309,2023-02-24 13:00,Branch B,Soda,Food,8,14.86,Card,118.88
INV101310,2023-02-24 14:00,Branch C,Pasta,Food,7,7.72,Mobile Money,54.04
INV101311,2023-02-24 15:00,Branch D,Soda,Food,2,9.11,Mobile Money,18.22
INV101312,2023-02-24 16:00,Branch A,Pizza,Food,5,11.9,Mobile Money,59.5
INV101313,2023-02-24 17:00,Branch C,Chicken,Food,6,4.41,Mobile Money,26.46
INV101314,2023-02-24 18:00,Branch C,Wrap,Food,4,4.65,Card,18.6
INV101315,2023-02-24 19:00,Branch D,Pizza,Food,3,5.73,Mobile Money,17.19
INV101316,2023-02-24 20:00,Branch D,Juice,Food,4,8.04,Card,32.16
INV101317,2023-02-24 21:00,Branch B,Pizza,Food,7,2.58,Mobile Money,18.06
INV101318,2023-02-24 22:00,Branch B,Soda,Food,4,12.26,Cash,49.04
INV101319,2023-02-24 23:00,Branch A,Juice,Food,4,10.83,Cash,43.32
INV101320,2023-02-25 00:00,Branch D,Salad,Food,7,7.91,Card,55.37
INV101321,2023-02-25 01:00,Branch A,Wrap,Food,7,7.34,Card,51.38
INV101322,2023-02-25 02:00,Branch A,Chicken,Food,8,8.81,Mobile Money,70.48
INV101323,2023-02-25 03:00,Branch C,Hotdog,Food,5,2.15,Cash,10.75
INV101324,2023-02-25 04:00,Branch C,Pasta,Food,4,3.2,Card,12.8
INV101325,2023-02-25 05:00,Branch D,Juice,Food,1,11.01,Card,11.01
INV101326,2023-02-25 06:00,Branch B,Salad,Food,10,4.68,Mobile Money,46.8
INV101327,2023-02-25 07:00,Branch B,Fries,Food,3,4.33,Card,12.99
INV101328,2023-02-25 08:00,Branch A,Chicken,Food,3,14.9,Mobile Money,44.7
INV101329,2023-02-25 09:00,Branch A,Hotdog,Food,2,5.25,Cash,10.5
INV101330,2023-02-25 10:00,Branch A,Burger,Food,9,2.89,Mobile Money,26.01
INV101331,2023-02-25 11:00,Branch C,Soda,Food,9,10.24,Mobile Money,92.16
INV101332,2023-02-25 12:00,Branch C,Pasta,Food,2,10.38,Card,20.76
INV101333,2023-02-25 13:00,Branch D,Salad,Food,1,3.78,Card,3.78
INV101334,2023-02-25 14:00,Branch A,Juice,Food,10,3.1,Mobile Money,31.0
INV101335,2023-02-25 15:00,Branch B,Soda,Food,9,12.92,Mobile Money,116.28
INV101336,2023-02-25 16:00,Branch A,Wrap,Food,7,14.89,Cash,104.23
INV101337,2023-02-25 17:00,Branch B,Pizza,Food,2,7.35,Mobile Money,14.7
INV101338,2023-02-25 18:00,Branch C,Salad,Food,5,3.44,Cash,17.2
INV101339,2023-02-25 19:00,Branch C,Salad,Food,2,11.46,Mobile Money,22.92
INV101340,2023-02-25 20:00,Branch C,Salad,Food,2,9.27,Card,18.54
INV101341,2023-02-25 21:00,Branch D,Fries,Food,10,7.88,Mobile Money,78.8
INV101342,2023-02-25 22:00,Branch D,Wrap,Food,9,13.68,Cash,123.12
INV101343,2023-02-25 23:00,Branch A,Salad,Food,9,7.18,Card,64.62
INV101344,2023-02-26 00:00,Branch B,Juice,Food,1,7.02,Card,7.02
INV101345,2023-02-26 01:00,Branch D,Soda,Food,4,9.58,Mobile Money,38.32
INV101346,2023-02-26 02:00,Branch B,Pasta,Food,7,11.0,Cash,77.0
INV101347,2023-02-26 03:00,Branch A,Pizza,Food,7,3.37,Card,23.59
INV101348,2023-02-26 04:00,Branch C,Juice,Food,2,14.7,Card,29.4
INV101349,2023-02-26 05:00,Branch D,Pizza,Food,10,8.39,Cash,83.9
INV101350,2023-02-26 06:00,Branch A,Wrap,Food,3,10.92,Cash,32.76
INV101351,2023-02-26 07:00,Branch A,Pizza,Food,6,5.35,Mobile Money,32.1
INV101352,2023-02-26 08:00,Branch A,Fries,Food,1,6.25,Mobile Money,6.25
INV101353,2023-02-26 09:00,Branch C,Pasta,Food,2,9.58,Cash,19.16
INV101354,2023-02-26 10:00,Branch D,Wrap,Food,1,11.71,Mobile Money,11.71
INV101355,2023-02-26 11:00,Branch B,Wrap,Food,3,6.51,Cash,19.53
INV101356,2023-02-26 12:00,Branch A,Hotdog,Food,10,10.24,Cash,102.4
INV101357,2023-02-26 13:00,Branch A,Hotdog,Food,3,10.93,Cash,32.79
INV101358,2023-02-26 14:00,Branch B,Fries,Food,6,6.58,Card,39.48
INV101359,2023-02-26 15:00,Branch C,Pizza,Food,9,6.75,Card,60.75
INV101360,2023-02-26 16:00,Branch B,Chicken,Food,8,7.9,Cash,63.2
INV101361,2023-02-26 17:00,Branch A,Juice,Food,10,8.04,Mobile Money,80.4
INV101362,2023-02-26 18:00,Branch A,Hotdog,Food,2,9.36,Cash,18.72
INV101363,2023-02-26 19:00,Branch A,Hotdog,Food,9,14.93,Cash,134.37
INV101364,2023-02-26 20:00,Branch C,Wrap,Food,8,4.62,Card,36.96
INV101365,2023-02-26 21:00,Branch B,Chicken,Food,10,5.17,Card,51.7
INV101366,2023-02-26 22:00,Branch C,Pasta,Food,10,10.48,Mobile Money,104.8
INV101367,2023-02-26 23:00,Branch A,Soda,Food,2,2.6,Mobile Money,5.2
INV101368,2023-02-27 00:00,Branch C,Soda,Food,5,7.78,Card,38.9
INV101369,2023-02-27 01:00,Branch D,Chicken,Food,4,10.78,Mobile Money,43.12
INV101370,2023-02-27 02:00,Branch D,Fries,Food,5,4.44,Card,22.2
INV101371,2023-02-27 03:00,Branch A,Fries,Food,5,8.95,Card,44.75
INV101372,2023-02-27 04:00,Branch A,Chicken,Food,9,14.28,Card,128.52
INV101373,2023-02-27 05:00,Branch A,Wrap,Food,4,14.82,Cash,59.28
INV101374,2023-02-27 06:00,Branch D,Pasta,Food,1,7.92,Mobile Money,7.92
INV101375,2023-02-27 07:00,Branch B,Pizza,Food,3,3.89,Mobile Money,11.67
INV101376,2023-02-27 08:00,Branch D,Pasta,Food,7,12.19,Cash,85.33
INV101377,2023-02-27 09:00,Branch B,Chicken,Food,5,12.16,Mobile Money,60.8
INV101378,2023-02-27 10:00,Branch B,Fries,Food,5,14.77,Cash,73.85
INV101379,2023-02-27 11:00,Branch A,Wrap,Food,6,5.56,Cash,33.36
INV101380,2023-02-27 12:00,Branch D,Fries,Food,6,9.46,Mobile Money,56.76
INV101381,2023-02-27 13:00,Branch A,Hotdog,Food,4,4.06,Mobile Money,16.24
INV101382,2023-02-27 14:00,Branch D,Juice,Food,1,8.62,Mobile Money,8.62
INV101383,2023-02-27 15:00,Branch A,Soda,Food,9,14.11,Mobile Money,126.99
INV101384,2023-02-27 16:00,Branch C,Burger,Food,4,11.11,Cash,44.44
INV101385,2023-02-27 17:00,Branch A,Wrap,Food,9,12.0,Card,108.0
INV101386,2023-02-27 18:00,Branch C,Wrap,Food,3,12.19,Cash,36.57
INV101387,2023-02-27 19:00,Branch C,Pasta,Food,8,13.0,Card,104.0
INV101388,2023-02-27 20:00,Branch A,Wrap,Food,8,7.86,Cash,62.88
INV101389,2023-02-27 21:00,Branch D,Soda,Food,2,12.52,Card,25.04
INV101390,2023-02-27 22:00,Branch B,Pasta,Food,8,9.26,Mobile Money,74.08
INV101391,2023-02-27 23:00,Branch D,Fries,Food,7,11.04,Mobile Money,77.28
INV101392,2023-02-28 00:00,Branch C,Burger,Food,10,4.22,Card,42.2
INV101393,2023-02-28 01:00,Branch A,Fries,Food,8,6.7,Mobile Money,53.6
INV101394,2023-02-28 02:00,Branch B,Soda,Food,10,12.66,Mobile Money,126.6
INV101395,2023-02-28 03:00,Branch D,Juice,Food,5,6.11,Cash,30.55
INV101396,2023-02-28 04:00,Branch D,Salad,Food,5,7.53,Card,37.65
INV101397,2023-02-28 05:00,Branch B,Pasta,Food,4,2.54,Card,10.16
INV101398,2023-02-28 06:00,Branch B,Soda,Food,9,13.99,Cash,125.91
INV101399,2023-02-28 07:00,Branch C,Soda,Food,6,8.49,Card,50.94
INV101400,2023-02-28 08:00,Branch A,Hotdog,Food,6,8.96,Mobile Money,53.76
INV101401,2023-02-28 09:00,Branch C,Burger,Food,4,6.2,Mobile Money,24.8
INV101402,2023-02-28 10:00,Branch C,Pizza,Food,9,7.46,Card,67.14
INV101403,2023-02-28 11:00,Branch A,Salad,Food,3,12.42,Cash,37.26
INV101404,2023-02-28 12:00,Branch B,Hotdog,Food,5,5.06,Card,25.3
INV101405,2023-02-28 13:00,Branch D,Pizza,Food,10,13.13,Mobile Money,131.3
INV101406,2023-02-28 14:00,Branch C,Pizza,Food,6,14.38,Cash,86.28
INV101407,2023-02-28 15:00,Branch C,Soda,Food,8,2.66,Cash,21.28
INV101408,2023-02-28 16:00,Branch D,Hotdog,Food,4,8.03,Card,32.12
INV101409,2023-02-28 17:00,Branch D,Salad,Food,6,8.27,Cash,49.62
INV101410,2023-02-28 18:00,Branch D,Pasta,Food,7,11.56,Card,80.92
INV101411,2023-02-28 19:00,Branch D,Wrap,Food,7,4.92,Cash,34.44
INV101412,2023-02-28 20:00,Branch B,Burger,Food,7,13.44,Mobile Money,94.08
INV101413,2023-02-28 21:00,Branch B,Salad,Food,8,5.45,Mobile Money,43.6
INV101414,2023-02-28 22:00,Branch B,Hotdog,Food,3,12.16,Card,36.48
INV101415,2023-02-28 23:00,Branch B,Hotdog,Food,4,14.32,Card,57.28
INV101416,2023-03-01 00:00,Branch D,Pizza,Food,3,5.88,Cash,17.64
INV101417,2023-03-01 01:00,Branch C,Soda,Food,10,13.99,Cash,139.9
INV101418,2023-03-01 02:00,Branch C,Burger,Food,8,12.7,Card,101.6
INV101419,2023-03-01 03:00,Branch B,Salad,Food,5,12.92,Cash,64.6
INV101420,2023-03-01 04:00,Branch D,Burger,Food,10,9.04,Card,90.4
INV101421,2023-03-01 05:00,Branch A,Salad,Food,9,8.0,Cash,72.0
INV101422,2023-03-01 06:00,Branch B,Pizza,Food,9,12.21,Mobile Money,109.89
INV101423,2023-03-01 07:00,Branch D,Pasta,Food,2,3.79,Card,7.58
INV101424,2023-03-01 08:00,Branch C,Salad,Food,2,7.1,Mobile Money,14.2
INV101425,2023-03-01 09:00,Branch B,Soda,Food,1,5.97,Card,5.97
INV101426,2023-03-01 10:00,Branch D,Salad,Food,9,11.89,Mobile Money,107.01
INV101427,2023-03-01 11:00,Branch A,Wrap,Food,7,5.65,Card,39.55
INV101428,2023-03-01 12:00,Branch A,Wrap,Food,1,9.26,Card,9.26
INV101429,2023-03-01 13:00,Branch A,Burger,Food,6,11.64,Card,69.84
INV101430,2023-03-01 14:00,Branch A,Wrap,Food,6,13.74,Card,82.44
INV101431,2023-03-01 15:00,Branch B,Pizza,Food,10,6.87,Card,68.7
INV101432,2023-03-01 16:00,Branch D,Juice,Food,3,6.43,Cash,19.29
INV101433,2023-03-01 17:00,Branch A,Burger,Food,8,11.96,Cash,95.68
INV101434,2023-03-01 18:00,Branch C,Chicken,Food,1,13.55,Card,13.55
INV101435,2023-03-01 19:00,Branch B,Pizza,Food,7,5.34,Mobile Money,37.38
INV101436,2023-03-01 20:00,Branch D,Hotdog,Food,8,12.93,Card,103.44
INV101437,2023-03-01 21:00,Branch D,Wrap,Food,2,6.22,Mobile Money,12.44
INV101438,2023-03-01 22:00,Branch C,Fries,Food,7,5.69,Card,39.83
INV101439,2023-03-01 23:00,Branch C,Pasta,Food,7,9.96,Cash,69.72
INV101440,2023-03-02 00:00,Branch A,Juice,Food,4,13.4,Cash,53.6
INV101441,2023-03-02 01:00,Branch A,Chicken,Food,3,14.66,Card,43.98
INV101442,2023-03-02 02:00,Branch D,Salad,Food,7,2.13,Mobile Money,14.91
INV101443,2023-03-02 03:00,Branch C,Pizza,Food,1,11.97,Card,11.97
INV101444,2023-03-02 04:00,Branch A,Pasta,Food,1,10.15,Mobile Money,10.15
INV101445,2023-03-02 05:00,Branch A,Pizza,Food,6,5.41,Mobile Money,32.46
INV101446,2023-03-02 06:00,Branch A,Burger,Food,5,7.53,Mobile Money,37.65
INV101447,2023-03-02 07:00,Branch B,Fries,Food,3,12.29,Cash,36.87
INV101448,2023-03-02 08:00,Branch C,Salad,Food,9,7.86,Mobile Money,70.74
INV101449,2023-03-02 09:00,Branch A,Hotdog,Food,4,3.82,Card,15.28
INV101450,2023-03-02 10:00,Branch C,Soda,Food,6,11.77,Cash,70.62
INV101451,2023-03-02 11:00,Branch D,Pasta,Food,9,6.92,Card,62.28
INV101452,2023-03-02 12:00,Branch B,Salad,Food,7,3.94,Cash,27.58
INV101453,2023-03-02 13:00,Branch A,Hotdog,Food,9,13.24,Mobile Money,119.16
INV101454,2023-03-02 14:00,Branch C,Wrap,Food,9,10.3,Cash,92.7
INV101455,2023-03-02 15:00,Branch B,Fries,Food,4,7.25,Mobile Money,29.0
INV101456,2023-03-02 16:00,Branch C,Fries,Food,4,2.53,Card,10.12
INV101457,2023-03-02 17:00,Branch D,Pasta,Food,6,7.64,Card,45.84
INV101458,2023-03-02 18:00,Branch D,Soda,Food,8,13.96,Cash,111.68
INV101459,2023-03-02 19:00,Branch C,Fries,Food,4,2.42,Cash,9.68
INV101460,2023-03-02 20:00,Branch D,Chicken,Food,10,10.55,Cash,105.5
INV101461,2023-03-02 21:00,Branch A,Salad,Food,1,12.71,Card,12.71
INV101462,2023-03-02 22:00,Branch D,Hotdog,Food,8,9.39,Card,75.12
INV101463,2023-03-02 23:00,Branch B,Fries,Food,6,7.21,Cash,43.26
INV101464,2023-03-03 00:00,Branch C,Fries,Food,2,13.15,Mobile Money,26.3
INV101465,2023-03-03 01:00,Branch D,Wrap,Food,3,2.07,Mobile Money,6.21
INV101466,2023-03-03 02:00,Branch D,Pizza,Food,1,7.7,Mobile Money,7.7
INV101467,2023-03-03 03:00,Branch D,Soda,Food,9,8.81,Cash,79.29
INV101468,2023-03-03 04:00,Branch C,Pasta,Food,9,4.78,Mobile Money,43.02
INV101469,2023-03-03 05:00,Branch A,Fries,Food,7,5.67,Cash,39.69
INV101470,2023-03-03 06:00,Branch D,Chicken,Food,9,7.54,Cash,67.86
INV101471,2023-03-03 07:00,Branch C,Chicken,Food,10,10.2,Mobile Money,102.0
INV101472,2023-03-03 08:00,Branch A,Juice,Food,10,2.39,Cash,23.9
INV101473,2023-03-03 09:00,Branch B,Pizza,Food,9,4.71,Cash,42.39
INV101474,2023-03-03 10:00,Branch D,Chicken,Food,3,13.24,Cash,39.72
INV101475,2023-03-03 11:00,Branch B,Pasta,Food,2,6.41,Cash,12.82
INV101476,2023-03-03 12:00,Branch A,Chicken,Food,4,4.79,Card,19.16
INV101477,2023-03-03 13:00,Branch A,Hotdog,Food,3,7.93,Cash,23.79
INV101478,2023-03-03 14:00,Branch A,Juice,Food,6,9.17,Mobile Money,55.02
INV101479,2023-03-03 15:00,Branch C,Chicken,Food,10,5.35,Cash,53.5
INV101480,2023-03-03 16:00,Branch C,Juice,Food,3,12.64,Mobile Money,37.92
INV101481,2023-03-03 17:00,Branch C,Fries,Food,4,14.22,Card,56.88
INV101482,2023-03-03 18:00,Branch D,Pasta,Food,4,12.77,Cash,51.08
INV101483,2023-03-03 19:00,Branch D,Pizza,Food,2,4.33,Cash,8.66
INV101484,2023-03-03 20:00,Branch D,Fries,Food,10,6.8,Mobile Money,68.0
INV101485,2023-03-03 21:00,Branch D,Wrap,Food,2,7.68,Mobile Money,15.36
INV101486,2023-03-03 22:00,Branch B,Hotdog,Food,2,13.85,Cash,27.7
INV101487,2023-03-03 23:00,Branch C,Wrap,Food,7,8.7,Cash,60.9
INV101488,2023-03-04 00:00,Branch D,Fries,Food,3,4.07,Card,12.21
INV101489,2023-03-04 01:00,Branch D,Juice,Food,2,14.28,Card,28.56
INV101490,2023-03-04 02:00,Branch B,Fries,Food,9,3.19,Mobile Money,28.71
INV101491,2023-03-04 03:00,Branch D,Salad,Food,9,12.38,Card,111.42
INV101492,2023-03-04 04:00,Branch C,Pizza,Food,4,12.84,Mobile Money,51.36
INV101493,2023-03-04 05:00,Branch C,Pizza,Food,8,10.99,Card,87.92
INV101494,2023-03-04 06:00,Branch C,Pizza,Food,2,4.2,Cash,8.4
INV101495,2023-03-04 07:00,Branch C,Pasta,Food,6,7.35,Mobile Money,44.1
INV101496,2023-03-04 08:00,Branch C,Fries,Food,7,8.84,Cash,61.88
INV101497,2023-03-04 09:00,Branch C,Soda,Food,6,3.8,Mobile Money,22.8
INV101498,2023-03-04 10:00,Branch B,Hotdog,Food,2,7.09,Cash,14.18
INV101499,2023-03-04 11:00,Branch D,Soda,Food,9,11.22,Mobile Money,100.98
INV101500,2023-03-04 12:00,Branch A,Fries,Food,1,12.69,Mobile Money,12.69
INV101501,2023-03-04 13:00,Branch A,Salad,Food,6,3.3,Cash,19.8
INV101502,2023-03-04 14:00,Branch A,Wrap,Food,9,4.27,Mobile Money,38.43
INV101503,2023-03-04 15:00,Branch C,Hotdog,Food,2,8.68,Mobile Money,17.36
INV101504,2023-03-04 16:00,Branch B,Burger,Food,4,9.13,Mobile Money,36.52
INV101505,2023-03-04 17:00,Branch C,Salad,Food,8,14.98,Card,119.84
INV101506,2023-03-04 18:00,Branch A,Hotdog,Food,8,14.2,Mobile Money,113.6
INV101507,2023-03-04 19:00,Branch C,Hotdog,Food,4,10.06,Cash,40.24
INV101508,2023-03-04 20:00,Branch D,Wrap,Food,8,14.14,Cash,113.12
INV101509,2023-03-04 21:00,Branch D,Wrap,Food,6,3.67,Card,22.02
INV101510,2023-03-04 22:00,Branch A,Salad,Food,2,6.47,Card,12.94
INV101511,2023-03-04 23:00,Branch B,Fries,Food,1,12.7,Card,12.7
INV101512,2023-03-05 00:00,Branch B,Hotdog,Food,3,10.21,Mobile Money,30.63
INV101513,2023-03-05 01:00,Branch B,Juice,Food,5,9.43,Card,47.15
INV101514,2023-03-05 02:00,Branch C,Pasta,Food,10,10.59,Mobile Money,105.9
INV101515,2023-03-05 03:00,Branch B,Fries,Food,8,9.1,Card,72.8
INV101516,2023-03-05 04:00,Branch B,Pasta,Food,3,9.37,Card,28.11
INV101517,2023-03-05 05:00,Branch D,Wrap,Food,8,14.49,Mobile Money,115.92
INV101518,2023-03-05 06:00,Branch A,Fries,Food,1,14.92,Card,14.92
INV101519,2023-03-05 07:00,Branch B,Pizza,Food,10,13.44,Mobile Money,134.4
INV101520,2023-03-05 08:00,Branch A,Burger,Food,7,4.71,Card,32.97
INV101521,2023-03-05 09:00,Branch A,Chicken,Food,10,12.55,Card,125.5
INV101522,2023-03-05 10:00,Branch C,Fries,Food,3,4.19,Mobile Money,12.57
INV101523,2023-03-05 11:00,Branch D,Juice,Food,9,2.18,Mobile Money,19.62
INV101524,2023-03-05 12:00,Branch C,Salad,Food,6,6.1,Card,36.6
INV101525,2023-03-05 13:00,Branch B,Soda,Food,1,10.98,Mobile Money,10.98
INV101526,2023-03-05 14:00,Branch A,Salad,Food,8,6.99,Card,55.92
INV101527,2023-03-05 15:00,Branch D,Juice,Food,5,3.44,Card,17.2
INV101528,2023-03-05 16:00,Branch C,Salad,Food,1,10.68,Card,10.68
INV101529,2023-03-05 17:00,Branch A,Hotdog,Food,10,10.6,Cash,106.0
INV101530,2023-03-05 18:00,Branch A,Fries,Food,2,13.3,Mobile Money,26.6
INV101531,2023-03-05 19:00,Branch A,Hotdog,Food,2,11.85,Card,23.7
INV101532,2023-03-05 20:00,Branch A,Pizza,Food,4,2.83,Cash,11.32
INV101533,2023-03-05 21:00,Branch D,Hotdog,Food,7,6.93,Card,48.51
INV101534,2023-03-05 22:00,Branch D,Soda,Food,10,6.34,Card,63.4
INV101535,2023-03-05 23:00,Branch A,Fries,Food,2,11.92,Mobile Money,23.84
INV101536,2023-03-06 00:00,Branch D,Salad,Food,8,3.76,Card,30.08
INV101537,2023-03-06 01:00,Branch B,Juice,Food,10,5.3,Card,53.0
INV101538,2023-03-06 02:00,Branch D,Soda,Food,4,10.16,Card,40.64
INV101539,2023-03-06 03:00,Branch B,Hotdog,Food,9,13.18,Mobile Money,118.62
INV101540,2023-03-06 04:00,Branch A,Soda,Food,8,9.53,Cash,76.24
INV101541,2023-03-06 05:00,Branch A,Wrap,Food,4,12.37,Cash,49.48
INV101542,2023-03-06 06:00,Branch A,Pasta,Food,1,6.71,Mobile Money,6.71
INV101543,2023-03-06 07:00,Branch B,Chicken,Food,6,5.29,Mobile Money,31.74
INV101544,2023-03-06 08:00,Branch C,Burger,Food,4,7.07,Cash,28.28
INV101545,2023-03-06 09:00,Branch A,Hotdog,Food,6,13.88,Cash,83.28
INV101546,2023-03-06 10:00,Branch A,Burger,Food,4,8.15,Mobile Money,32.6
INV101547,2023-03-06 11:00,Branch D,Salad,Food,1,7.26,Cash,7.26
INV101548,2023-03-06 12:00,Branch C,Soda,Food,1,9.14,Mobile Money,9.14
INV101549,2023-03-06 13:00,Branch A,Chicken,Food,10,6.28,Cash,62.8
INV101550,2023-03-06 14:00,Branch C,Pizza,Food,10,10.2,Mobile Money,102.0
INV101551,2023-03-06 15:00,Branch D,Chicken,Food,4,7.41,Cash,29.64
INV101552,2023-03-06 16:00,Branch A,Burger,Food,7,13.79,Mobile Money,96.53
INV101553,2023-03-06 17:00,Branch B,Soda,Food,10,11.75,Cash,117.5
INV101554,2023-03-06 18:00,Branch C,Wrap,Food,5,4.51,Card,22.55
INV101555,2023-03-06 19:00,Branch A,Pizza,Food,10,8.58,Mobile Money,85.8
INV101556,2023-03-06 20:00,Branch A,Pizza,Food,9,5.4,Card,48.6
INV101557,2023-03-06 21:00,Branch A,Soda,Food,5,9.22,Cash,46.1
INV101558,2023-03-06 22:00,Branch D,Juice,Food,7,13.09,Cash,91.63
INV101559,2023-03-06 23:00,Branch A,Hotdog,Food,8,4.08,Cash,32.64
INV101560,2023-03-07 00:00,Branch D,Soda,Food,4,4.79,Mobile Money,19.16
INV101561,2023-03-07 01:00,Branch D,Pizza,Food,6,14.15,Card,84.9
INV101562,2023-03-07 02:00,Branch C,Chicken,Food,10,12.07,Mobile Money,120.7
INV101563,2023-03-07 03:00,Branch C,Hotdog,Food,10,4.0,Card,40.0
INV101564,2023-03-07 04:00,Branch C,Soda,Food,5,6.33,Cash,31.65
INV101565,2023-03-07 05:00,Branch D,Wrap,Food,4,12.41,Mobile Money,49.64
INV101566,2023-03-07 06:00,Branch D,Salad,Food,3,5.97,Card,17.91
INV101567,2023-03-07 07:00,Branch B,Burger,Food,3,2.46,Card,7.38
INV101568,2023-03-07 08:00,Branch D,Pasta,Food,9,5.72,Cash,51.48
INV101569,2023-03-07 09:00,Branch A,Pasta,Food,5,14.36,Cash,71.8
INV101570,2023-03-07 10:00,Branch D,Chicken,Food,6,12.03,Card,72.18
INV101571,2023-03-07 11:00,Branch A,Wrap,Food,6,5.67,Card,34.02
INV101572,2023-03-07 12:00,Branch A,Soda,Food,5,14.29,Card,71.45
INV101573,2023-03-07 13:00,Branch C,Fries,Food,5,9.27,Card,46.35
INV101574,2023-03-07 14:00,Branch A,Soda,Food,8,4.12,Cash,32.96
INV101575,2023-03-07 15:00,Branch D,Pasta,Food,5,4.9,Cash,24.5
INV101576,2023-03-07 16:00,Branch B,Soda,Food,8,10.8,Card,86.4
INV101577,2023-03-07 17:00,Branch A,Chicken,Food,1,7.39,Cash,7.39
INV101578,2023-03-07 18:00,Branch C,Fries,Food,5,3.68,Card,18.4
INV101579,2023-03-07 19:00,Branch B,Soda,Food,2,2.53,Cash,5.06
INV101580,2023-03-07 20:00,Branch A,Chicken,Food,3,5.29,Cash,15.87
INV101581,2023-03-07 21:00,Branch A,Burger,Food,9,13.83,Cash,124.47
INV101582,2023-03-07 22:00,Branch A,Hotdog,Food,3,13.58,Cash,40.74
INV101583,2023-03-07 23:00,Branch B,Soda,Food,5,14.16,Card,70.8
INV101584,2023-03-08 00:00,Branch B,Burger,Food,1,9.91,Cash,9.91
INV101585,2023-03-08 01:00,Branch B,Chicken,Food,1,13.93,Cash,13.93
INV101586,2023-03-08 02:00,Branch A,Salad,Food,5,7.96,Card,39.8
INV101587,2023-03-08 03:00,Branch D,Salad,Food,6,12.1,Mobile Money,72.6
INV101588,2023-03-08 04:00,Branch D,Hotdog,Food,3,2.08,Mobile Money,6.24
INV101589,2023-03-08 05:00,Branch A,Salad,Food,8,5.4,Cash,43.2
INV101590,2023-03-08 06:00,Branch B,Hotdog,Food,9,12.75,Card,114.75
INV101591,2023-03-08 07:00,Branch A,Fries,Food,4,11.4,Cash,45.6
INV101592,2023-03-08 08:00,Branch D,Soda,Food,3,3.68,Card,11.04
INV101593,2023-03-08 09:00,Branch A,Burger,Food,3,7.92,Mobile Money,23.76
INV101594,2023-03-08 10:00,Branch B,Hotdog,Food,2,4.88,Card,9.76
INV101595,2023-03-08 11:00,Branch A,Wrap,Food,6,2.44,Mobile Money,14.64
INV101596,2023-03-08 12:00,Branch D,Juice,Food,9,4.02,Cash,36.18
INV101597,2023-03-08 13:00,Branch B,Soda,Food,4,9.07,Cash,36.28
INV101598,2023-03-08 14:00,Branch B,Juice,Food,7,12.78,Cash,89.46
INV101599,2023-03-08 15:00,Branch C,Pasta,Food,8,5.75,Card,46.0
INV101600,2023-03-08 16:00,Branch D,Soda,Food,7,9.35,Mobile Money,65.45
INV101601,2023-03-08 17:00,Branch C,Pasta,Food,5,5.59,Card,27.95
INV101602,2023-03-08 18:00,Branch B,Pasta,Food,6,14.92,Mobile Money,89.52
INV101603,2023-03-08 19:00,Branch D,Wrap,Food,6,4.92,Cash,29.52
INV101604,2023-03-08 20:00,Branch B,Soda,Food,4,10.73,Cash,42.92
INV101605,2023-03-08 21:00,Branch D,Fries,Food,4,13.87,Mobile Money,55.48
INV101606,2023-03-08 22:00,Branch D,Soda,Food,1,7.16,Cash,7.16
INV101607,2023-03-08 23:00,Branch A,Wrap,Food,10,13.94,Cash,139.4
INV101608,2023-03-09 00:00,Branch D,Burger,Food,7,4.07,Cash,28.49
INV101609,2023-03-09 01:00,Branch A,Fries,Food,9,4.15,Cash,37.35
INV101610,2023-03-09 02:00,Branch D,Fries,Food,8,3.35,Card,26.8
INV101611,2023-03-09 03:00,Branch D,Salad,Food,10,12.03,Card,120.3
INV101612,2023-03-09 04:00,Branch D,Juice,Food,7,11.86,Cash,83.02
INV101613,2023-03-09 05:00,Branch B,Wrap,Food,7,5.38,Cash,37.66
INV101614,2023-03-09 06:00,Branch A,Soda,Food,1,2.98,Mobile Money,2.98
INV101615,2023-03-09 07:00,Branch C,Pasta,Food,7,9.9,Card,69.3
INV101616,2023-03-09 08:00,Branch B,Salad,Food,10,7.13,Cash,71.3
INV101617,2023-03-09 09:00,Branch C,Chicken,Food,10,2.4,Card,24.0
INV101618,2023-03-09 10:00,Branch D,Pasta,Food,1,2.32,Cash,2.32
